name,lat,lng,attr,distance(km),cool_time(h),cool_time(hms)
小田急多摩センター,35.624902,139.424298,cool,844.048,19.32177,19時間19分18秒
多摩センター,35.623724,139.422782,eco,844.202,19.32230,19時間19分20秒
京王堀之内,35.624438,139.400314,heat,844.504,19.32334,19時間19分24秒
南大沢,35.6141,139.3798,eco,845.983,19.32844,19時間19分42秒
多摩境,35.601826,139.366987,eco,847.543,19.33380,19時間20分2秒
京王片倉,35.644343,139.337035,cool,843.425,19.31962,19時間19分11秒
山田(東京),35.644411,139.321082,cool,843.699,19.32057,19時間19分14秒
めじろ台,35.643601,139.308446,eco,844.012,19.32165,19時間19分18秒
狭間,35.640637,139.293808,eco,844.597,19.32366,19時間19分25秒
高尾山口,35.632377,139.269856,heat,845.928,19.32825,19時間19分42秒
府中競馬正門前,35.668288,139.485019,cool,838.298,19.30186,19時間18分7秒
多摩動物公園,35.649215,139.404627,cool,841.725,19.31375,19時間18分49秒
神泉,35.657244,139.693579,cool,836.279,19.29484,19時間17分41秒
駒場東大前,35.65868,139.684308,cool,836.257,19.29476,19時間17分41秒
池ノ上,35.660402,139.67344,cool,836.228,19.29466,19時間17分41秒
下北沢,35.661539,139.66691,cool,836.200,19.29456,19時間17分40秒
新代田,35.662593,139.660524,cool,836.179,19.29449,19時間17分40秒
東松原,35.662634,139.655535,cool,836.249,19.29474,19時間17分41秒
永福町,35.67629,139.642733,heat,834.943,19.29018,19時間17分25秒
西永福,35.678918,139.634936,heat,834.773,19.28959,19時間17分23秒
浜田山,35.681603,139.627528,heat,834.591,19.28895,19時間17分20秒
高井戸,35.683253,139.615115,heat,834.599,19.28898,19時間17分20秒
富士見ヶ丘,35.684805,139.607072,heat,834.552,19.28882,19時間17分20秒
久我山,35.688138,139.599211,eco,834.308,19.28797,19時間17分17秒
三鷹台,35.692046,139.589298,eco,834.034,19.28701,19時間17分13秒
井の頭公園,35.697304,139.583112,eco,833.554,19.28533,19時間17分7秒
初台,35.68123,139.686354,cool,833.753,19.28603,19時間17分10秒
幡ヶ谷,35.677061,139.676183,cool,834.360,19.28815,19時間17分17秒
南新宿,35.683483,139.69867,heat,833.325,19.28453,19時間17分4秒
参宮橋,35.678586,139.693568,heat,833.937,19.28667,19時間17分12秒
代々木八幡,35.669715,139.688913,heat,834.979,19.29031,19時間17分25秒
代々木公園,35.669187,139.689099,cool,835.034,19.29050,19時間17分26秒
代々木上原,35.669159,139.680153,heat,835.168,19.29097,19時間17分27秒
東北沢,35.665379,139.673014,heat,835.688,19.29278,19時間17分34秒
世田谷代田,35.65834,139.661557,eco,836.630,19.29606,19時間17分46秒
梅ヶ丘,35.656024,139.653628,eco,837.002,19.29736,19時間17分50秒
豪徳寺,35.653807,139.647381,eco,837.339,19.29853,19時間17分55秒
山下(東京),35.653844,139.646509,heat,837.348,19.29856,19時間17分55秒
経堂,35.650991,139.635993,eco,837.819,19.30020,19時間18分1秒
千歳船橋,35.647616,139.624544,cool,838.362,19.30209,19時間18分8秒
祖師ヶ谷大蔵,35.643236,139.609659,cool,839.068,19.30454,19時間18分16秒
成城学園前,35.640114,139.598958,cool,839.574,19.30630,19時間18分23秒
喜多見,35.636697,139.587445,cool,840.126,19.30821,19時間18分30秒
狛江,35.632001,139.577127,cool,840.800,19.31055,19時間18分38秒
和泉多摩川,35.627349,139.573695,cool,841.363,19.31249,19時間18分45秒
向ヶ丘遊園,35.617273,139.564719,cool,842.606,19.31680,19時間19分0秒
生田(神奈川),35.614954,139.542024,cool,843.217,19.31890,19時間19分8秒
読売ランド前,35.614723,139.527903,cool,843.466,19.31976,19時間19分11秒
百合ヶ丘,35.60903,139.516121,cool,844.277,19.32256,19時間19分21秒
新百合ヶ丘,35.603705,139.507608,cool,844.996,19.32504,19時間19分30秒
柿生,35.589597,139.497614,cool,846.701,19.33091,19時間19分51秒
鶴川,35.583077,139.481759,cool,847.671,19.33424,19時間20分3秒
玉川学園前,35.563486,139.463388,cool,850.113,19.34261,19時間20分33秒
相模大野,35.532208,139.437836,cool,853.953,19.35572,19時間21分21秒
小田急相模原,35.515134,139.422571,cool,856.072,19.36293,19時間21分47秒
相武台前,35.499294,139.408509,cool,858.038,19.36960,19時間22分11秒
座間,35.480913,139.399899,cool,860.190,19.37688,19時間22分37秒
本厚木,35.439338,139.364261,cool,865.333,19.39419,19時間23分39秒
愛甲石田,35.417634,139.344098,heat,868.046,19.40328,19時間24分12秒
伊勢原,35.396081,139.313768,heat,870.920,19.41287,19時間24分46秒
鶴巻温泉,35.381131,139.277813,heat,873.177,19.42038,19時間25分13秒
東海大学前,35.373151,139.271236,heat,874.163,19.42365,19時間25分25秒
秦野,35.370075,139.226009,heat,875.301,19.42742,19時間25分39秒
渋沢,35.374032,139.184405,eco,875.623,19.42849,19時間25分43秒
新松田,35.345082,139.139848,eco,879.596,19.44160,19時間26分30秒
開成,35.326532,139.135785,eco,881.691,19.44848,19時間26分55秒
栢山,35.310679,139.14258,eco,883.290,19.45372,19時間27分13秒
富水,35.296759,139.145166,eco,884.758,19.45852,19時間27分31秒
螢田,35.285055,139.152036,eco,885.906,19.46227,19時間27分44秒
足柄(神奈川),35.271763,139.15447,eco,887.309,19.46685,19時間28分1秒
東林間,35.520541,139.438883,heat,855.211,19.36001,19時間21分36秒
中央林間,35.508066,139.444105,heat,856.489,19.36435,19時間21分52秒
南林間,35.495627,139.447911,heat,857.787,19.36875,19時間22分8秒
鶴間,35.49057,139.450572,heat,858.297,19.37048,19時間22分14秒
大和(神奈川),35.46965,139.461553,eco,860.407,19.37761,19時間22分39秒
桜ヶ丘,35.450486,139.465734,eco,862.436,19.38446,19時間23分4秒
高座渋谷,35.432519,139.464854,eco,864.416,19.39112,19時間23分28秒
長後,35.41261,139.465307,eco,866.587,19.39840,19時間23分54秒
湘南台,35.396488,139.466451,cool,868.333,19.40424,19時間24分15秒
六会日大前,35.383761,139.470665,cool,869.659,19.40867,19時間24分31秒
善行,35.36285,139.473199,cool,871.907,19.41616,19時間24分58秒
藤沢本町,35.348188,139.476046,cool,873.467,19.42134,19時間25分17秒
本鵠沼,35.331129,139.475412,cool,875.345,19.42756,19時間25分39秒
鵠沼海岸,35.320744,139.47121,cool,876.549,19.43155,19時間25分54秒
片瀬江ノ島,35.309345,139.482934,cool,877.612,19.43506,19時間26分6秒
五月台,35.600174,139.493542,cool,845.609,19.32715,19時間19分38秒
栗平,35.605731,139.481298,cool,845.200,19.32574,19時間19分33秒
黒川(神奈川),35.613203,139.470731,eco,844.556,19.32352,19時間19分25秒
はるひ野,35.618885,139.464534,eco,844.036,19.32173,19時間19分18秒
唐木田,35.616672,139.411622,cool,845.160,19.32561,19時間19分32秒
代官山,35.648193,139.703284,cool,837.131,19.29781,19時間17分52秒
中目黒,35.643854,139.698621,cool,837.675,19.29970,19時間17分59秒
祐天寺,35.637163,139.690758,cool,838.524,19.30265,19時間18分10秒
学芸大学,35.628786,139.68522,heat,839.524,19.30612,19時間18分22秒
都立大学,35.617835,139.676393,heat,840.855,19.31073,19時間18分39秒
自由が丘,35.607224,139.668664,heat,842.132,19.31516,19時間18分55秒
田園調布,35.596815,139.667356,eco,843.294,19.31917,19時間19分9秒
多摩川,35.589591,139.668723,eco,844.066,19.32183,19時間19分19秒
新丸子,35.58049,139.661964,heat,845.164,19.32562,19時間19分32秒
元住吉,35.565698,139.654668,heat,846.894,19.33157,19時間19分54秒
日吉(神奈川),35.5539,139.646944,eco,848.303,19.33641,19時間20分11秒
綱島,35.536906,139.63491,eco,850.345,19.34341,19時間20分36秒
大倉山(神奈川),35.52243,139.629808,eco,852.009,19.34909,19時間20分57秒
妙蓮寺,35.498779,139.633194,cool,854.553,19.35777,19時間21分28秒
白楽,35.489555,139.627875,cool,855.644,19.36148,19時間21分41秒
東白楽,35.483523,139.629364,cool,856.283,19.36365,19時間21分49秒
反町,35.47474,139.625337,cool,857.306,19.36712,19時間22分2秒
不動前,35.626526,139.71469,cool,839.345,19.30550,19時間18分20秒
武蔵小山,35.620538,139.704524,cool,840.149,19.30829,19時間18分30秒
西小山,35.615455,139.698694,cool,840.791,19.31051,19時間18分38秒
洗足,35.61043,139.694367,cool,841.405,19.31264,19時間18分46秒
大岡山,35.607456,139.685909,heat,841.855,19.31420,19時間18分51秒
奥沢,35.603947,139.672355,heat,842.438,19.31621,19時間18分58秒
池尻大橋,35.650603,139.684319,cool,837.143,19.29785,19時間17分52秒
三軒茶屋,35.643716,139.670156,cool,838.107,19.30120,19時間18分4秒
駒沢大学,35.633471,139.661702,cool,839.356,19.30554,19時間18分20秒
桜新町,35.631666,139.644779,cool,839.806,19.30710,19時間18分26秒
用賀,35.626436,139.633928,cool,840.542,19.30965,19時間18分35秒
二子玉川,35.611788,139.626685,cool,842.257,19.31559,19時間18分56秒
二子新地,35.606994,139.622338,cool,842.848,19.31763,19時間19分3秒
高津(神奈川),35.603248,139.616934,cool,843.341,19.31933,19時間19分10秒
梶が谷,35.593963,139.605885,cool,844.526,19.32342,19時間19分24秒
宮崎台,35.587228,139.591313,cool,845.487,19.32673,19時間19分36秒
宮前平,35.584951,139.581983,cool,845.880,19.32808,19時間19分41秒
鷺沼,35.579762,139.573268,cool,846.583,19.33050,19時間19分50秒
たまプラーザ,35.577427,139.558447,cool,847.069,19.33217,19時間19分56秒
あざみ野,35.568645,139.553462,eco,848.108,19.33574,19時間20分9秒
江田(神奈川),35.558671,139.551518,eco,849.231,19.33959,19時間20分23秒
市が尾,35.551483,139.541496,eco,850.175,19.34283,19時間20分34秒
藤が丘(神奈川),35.543454,139.527655,eco,851.272,19.34658,19時間20分48秒
青葉台,35.542855,139.517376,eco,851.500,19.34736,19時間20分50秒
田奈,35.536204,139.504855,eco,852.428,19.35052,19時間21分2秒
つくし野,35.527559,139.485139,eco,853.690,19.35483,19時間21分17秒
すずかけ台,35.517094,139.481684,heat,854.890,19.35892,19時間21分32秒
南町田グランベリーパーク,35.511502,139.470318,heat,855.686,19.36162,19時間21分42秒
つきみ野,35.510546,139.458651,heat,855.980,19.36262,19時間21分45秒
下神明,35.608704,139.726256,cool,841.137,19.31171,19時間18分42秒
戸越公園,35.608856,139.718159,cool,841.236,19.31205,19時間18分43秒
中延,35.60571,139.712526,cool,841.662,19.31353,19時間18分49秒
荏原町,35.60382,139.707571,cool,841.940,19.31449,19時間18分52秒
旗の台,35.604923,139.702286,cool,841.895,19.31434,19時間18分52秒
北千束,35.606311,139.693303,cool,841.873,19.31426,19時間18分51秒
緑が丘(東京),35.60638,139.679482,heat,842.066,19.31493,19時間18分54秒
九品仏,35.60538,139.660992,heat,842.448,19.31625,19時間18分58秒
尾山台,35.606971,139.653862,heat,842.379,19.31601,19時間18分58秒
等々力,35.608369,139.647938,eco,842.313,19.31578,19時間18分57秒
上野毛,35.611957,139.638917,eco,842.055,19.31489,19時間18分54秒
大崎広小路,35.622244,139.722339,eco,839.706,19.30675,19時間18分24秒
戸越銀座,35.615928,139.714862,eco,840.506,19.30953,19時間18分34秒
戸越,35.614633,139.716495,eco,840.625,19.30994,19時間18分36秒
荏原中延,35.610056,139.712196,eco,841.189,19.31189,19時間18分43秒
長原(東京),35.60219,139.697881,eco,842.259,19.31559,19時間18分56秒
洗足池,35.599648,139.690896,eco,842.639,19.31691,19時間19分1秒
石川台,35.596888,139.685063,heat,843.027,19.31825,19時間19分6秒
雪が谷大塚,35.592038,139.681083,heat,843.617,19.32028,19時間19分13秒
御嶽山,35.585236,139.682473,heat,844.343,19.32279,19時間19分22秒
久が原,35.579499,139.685678,heat,844.926,19.32480,19時間19分29秒
千鳥町,35.572983,139.69142,cool,845.558,19.32698,19時間19分37秒
池上,35.572025,139.702822,cool,845.499,19.32677,19時間19分36秒
蓮沼,35.564173,139.708544,cool,846.279,19.32946,19時間19分46秒
沼部,35.582526,139.67326,eco,844.775,19.32428,19時間19分27秒
鵜の木,35.575452,139.680554,eco,845.445,19.32659,19時間19分36秒
下丸子,35.571397,139.685576,heat,845.817,19.32787,19時間19分40秒
武蔵新田,35.567806,139.692506,heat,846.111,19.32888,19時間19分44秒
矢口渡,35.562462,139.700389,heat,846.584,19.33051,19時間19分50秒
西太子堂,35.644545,139.666382,eco,838.072,19.30108,19時間18分4秒
若林(東京),35.645933,139.659911,eco,838.015,19.30088,19時間18分3秒
松陰神社前,35.643947,139.655211,eco,838.303,19.30188,19時間18分7秒
世田谷,35.643564,139.650945,eco,838.409,19.30225,19時間18分8秒
上町,35.643656,139.646276,eco,838.468,19.30246,19時間18分9秒
宮の坂,35.647508,139.64494,heat,838.066,19.30106,19時間18分4秒
松原(東京),35.660048,139.642,heat,836.735,19.29643,19時間17分47秒
恩田,35.545535,139.492127,cool,851.610,19.34773,19時間20分52秒
こどもの国(神奈川),35.558035,139.486657,cool,850.331,19.34336,19時間20分36秒
新綱島,35.536784,139.636071,eco,850.342,19.34339,19時間20分36秒
泉岳寺,35.638692,139.74002,eco,837.648,19.29961,19時間17分59秒
北品川,35.622458,139.739191,eco,839.443,19.30584,19時間18分21秒
新馬場,35.61762,139.741366,eco,839.944,19.30758,19時間18分27秒
青物横丁,35.609351,139.742958,eco,840.829,19.31065,19時間18分38秒
鮫洲,35.604977,139.742227,eco,841.320,19.31235,19時間18分44秒
立会川,35.598489,139.738886,eco,842.080,19.31497,19時間18分54秒
大森海岸,35.587576,139.73544,heat,843.327,19.31928,19時間19分9秒
平和島,35.57868,139.73491,heat,844.312,19.32268,19時間19分22秒
大森町,35.572431,139.732027,heat,845.039,19.32519,19時間19分31秒
梅屋敷(東京),35.566873,139.728266,heat,845.702,19.32747,19時間19分39秒
京急蒲田,35.560796,139.723681,cool,846.434,19.32999,19時間19分48秒
雑色,35.549725,139.715005,cool,847.773,19.33459,19時間20分5秒
六郷土手,35.540577,139.7076,cool,848.883,19.33840,19時間20分18秒
京急川崎,35.53285,139.700893,cool,849.828,19.34164,19時間20分30秒
鶴見市場,35.517594,139.68642,cool,851.710,19.34807,19時間20分53秒
花月総持寺,35.500358,139.672813,cool,853.799,19.35520,19時間21分19秒
生麦,35.4956,139.6673,cool,854.401,19.35725,19時間21分26秒
子安,35.484556,139.644965,cool,855.940,19.36248,19時間21分45秒
神奈川新町,35.481559,139.640152,cool,856.339,19.36384,19時間21分50秒
神奈川,35.471304,139.627364,cool,857.653,19.36830,19時間22分6秒
戸部,35.456631,139.61956,cool,859.379,19.37414,19時間22分27秒
日ノ出町,35.445524,139.626696,cool,860.491,19.37790,19時間22分40秒
黄金町,35.439694,139.62246,cool,861.193,19.38027,19時間22分49秒
南太田,35.436923,139.613408,cool,861.632,19.38175,19時間22分54秒
井土ヶ谷,35.433895,139.60061,cool,862.155,19.38351,19時間23分1秒
弘明寺(京浜急行電鉄),35.42437,139.596791,cool,863.257,19.38722,19時間23分14秒
上大岡,35.409418,139.596552,heat,864.900,19.39274,19時間23分34秒
屏風浦,35.394176,139.610387,heat,866.366,19.39766,19時間23分52秒
杉田(神奈川),35.383796,139.615734,heat,867.425,19.40121,19時間24分4秒
京急富岡,35.366743,139.629772,heat,869.090,19.40677,19時間24分24秒
能見台,35.360528,139.629233,heat,869.780,19.40907,19時間24分33秒
金沢文庫,35.342966,139.621606,eco,871.819,19.41586,19時間24分57秒
金沢八景,35.331223,139.62018,heat,873.128,19.42021,19時間25分13秒
追浜,35.315461,139.624905,heat,874.789,19.42572,19時間25分33秒
京急田浦,35.300892,139.625252,heat,876.383,19.43100,19時間25分52秒
安針塚,35.286641,139.64292,eco,877.691,19.43532,19時間26分7秒
逸見,35.28048,139.653149,eco,878.221,19.43707,19時間26分13秒
汐入,35.280241,139.662443,heat,878.115,19.43672,19時間26分12秒
横須賀中央,35.27858,139.670217,eco,878.187,19.43695,19時間26分13秒
県立大学,35.269731,139.677033,eco,879.063,19.43984,19時間26分23秒
堀ノ内,35.26322,139.686932,eco,879.639,19.44174,19時間26分30秒
京急大津,35.261068,139.695334,eco,879.758,19.44213,19時間26分32秒
馬堀海岸,35.259651,139.707328,eco,879.748,19.44209,19時間26分32秒
浦賀,35.250933,139.714999,eco,880.600,19.44490,19時間26分42秒
糀谷,35.5545,139.72962,eco,847.042,19.33208,19時間19分55秒
大鳥居,35.552531,139.739356,eco,847.121,19.33235,19時間19分56秒
穴守稲荷,35.550326,139.746669,heat,847.261,19.33283,19時間19分58秒
天空橋,35.548908,139.75423,heat,847.312,19.33301,19時間19分59秒
羽田空港第３ターミナル(京浜急行電鉄),35.544913,139.767217,cool,847.571,19.33390,19時間20分2秒
羽田空港第１・第２ターミナル,35.549809,139.785962,cool,846.776,19.33117,19時間19分52秒
羽田空港第１ターミナル,35.549163,139.784653,cool,846.865,19.33147,19時間19分53秒
羽田空港第２ターミナル,35.550734,139.787979,cool,846.647,19.33072,19時間19分51秒
港町,35.535014,139.712578,cool,849.423,19.34025,19時間20分25秒
鈴木町,35.53535,139.720655,heat,849.272,19.33973,19時間20分23秒
川崎大師,35.535711,139.725946,heat,849.158,19.33934,19時間20分22秒
東門前,35.536566,139.734298,eco,848.946,19.33862,19時間20分19秒
大師橋,35.536611,139.740381,eco,848.856,19.33831,19時間20分18秒
小島新田,35.534798,139.747575,eco,848.955,19.33865,19時間20分19秒
六浦,35.32269,139.611532,eco,874.191,19.42374,19時間25分25秒
神武寺,35.306233,139.592947,cool,876.271,19.43063,19時間25分50秒
逗子・葉山,35.294189,139.580359,cool,877.780,19.43561,19時間26分8秒
新大津,35.257013,139.69016,eco,880.276,19.44383,19時間26分38秒
