name,lat,lng,attr,distance(km),cool_time(h),cool_time(hms)
北日ノ出,43.781813,142.466127,unknown,120.008,13.50155,13時間30分6秒
桜岡,43.801812,142.486968,heat,122.731,13.52040,13時間31分13秒
当麻,43.825477,142.516987,heat,126.277,13.54495,13時間32分42秒
将軍山,43.857455,142.521559,unknown,128.926,13.56328,13時間33分48秒
伊香牛,43.876025,142.525227,eco,130.544,13.57449,13時間34分28秒
愛別,43.898635,142.582176,eco,135.602,13.60950,13時間36分34秒
中愛別,43.896216,142.655424,eco,139.813,13.63865,13時間38分19秒
愛山,43.866442,142.680699,unknown,139.243,13.63470,13時間38分5秒
安足間,43.852011,142.693868,eco,139.063,13.63346,13時間38分0秒
東雲(北海道),43.843693,142.716544,unknown,139.928,13.63945,13時間38分22秒
上川,43.848508,142.766895,eco,143.471,13.66397,13時間39分50秒
上白滝,43.876501,143.1444,unknown,170.342,13.84988,13時間51分0秒
白滝,43.884435,143.180795,eco,173.296,13.87030,13時間52分13秒
旧白滝,43.919905,143.236729,unknown,179.170,13.91090,13時間54分39秒
下白滝,43.944553,143.276088,unknown,183.288,13.93935,13時間56分22秒
丸瀬布,44.006354,143.335817,cool,190.978,13.99245,13時間59分33秒
瀬戸瀬,44.008753,143.420937,cool,196.900,14.03331,14時間2分0秒
遠軽,44.060278,143.520667,cool,206.691,14.10082,14時間6分3秒
安国,43.993322,143.535762,cool,203.951,14.08194,14時間4分55秒
生野(北海道),43.959928,143.532945,unknown,201.949,14.06813,14時間4分5秒
生田原,43.923674,143.534627,cool,200.168,14.05585,14時間3分21秒
金華,43.803484,143.57114,unknown,197.015,14.03411,14時間2分3秒
西留辺蘂,43.785345,143.603257,cool,198.585,14.04494,14時間2分42秒
留辺蘂,43.785534,143.621394,cool,199.935,14.05425,14時間3分15秒
相内,43.795948,143.756449,cool,210.408,14.12643,14時間7分35秒
東相内,43.805466,143.809499,cool,214.755,14.15636,14時間9分23秒
西北見,43.803114,143.841586,cool,217.057,14.17221,14時間10分20秒
北見,43.805504,143.898167,cool,221.390,14.20202,14時間12分7秒
柏陽,43.824911,143.916737,cool,223.555,14.21691,14時間13分1秒
愛し野,43.841426,143.932962,cool,225.436,14.22984,14時間13分47秒
端野,43.851172,143.942336,cool,226.534,14.23739,14時間14分15秒
緋牛内,43.880431,143.999887,cool,232.027,14.27513,14時間16分30秒
美幌,43.836967,144.10563,cool,238.208,14.31755,14時間19分3秒
西女満別,43.880057,144.148372,cool,243.093,14.35105,14時間21分4秒
女満別,43.915886,144.170665,cool,246.197,14.37232,14時間22分20秒
呼人,43.963695,144.218945,cool,251.767,14.41046,14時間24分38秒
網走,44.019873,144.254156,cool,256.785,14.44479,14時間26分41秒
桂台,44.016913,144.273223,heat,258.057,14.45348,14時間27分13秒
鱒浦,43.982481,144.296526,heat,258.305,14.45518,14時間27分19秒
藻琴,43.968358,144.320079,heat,259.468,14.46313,14時間27分47秒
北浜(北海道),43.958549,144.352541,heat,261.488,14.47693,14時間28分37秒
原生花園,43.941033,144.41443,heat,265.429,14.50384,14時間30分14秒
浜小清水,43.934077,144.453187,cool,268.075,14.52189,14時間31分19秒
止別,43.921558,144.519818,cool,272.634,14.55298,14時間33分11秒
知床斜里,43.910749,144.661647,cool,283.009,14.62360,14時間37分25秒
中斜里,43.874608,144.659033,cool,281.581,14.61389,14時間36分50秒
南斜里,43.867531,144.63431,unknown,279.455,14.59942,14時間35分58秒
清里町,43.83871,144.593948,cool,275.415,14.57192,14時間34分19秒
札弦,43.786574,144.531526,cool,268.960,14.52793,14時間31分41秒
緑,43.718282,144.505499,eco,264.922,14.50038,14時間30分1秒
川湯温泉,43.616258,144.457749,eco,258.512,14.45659,14時間27分24秒
美留和,43.555316,144.437656,eco,255.536,14.43625,14時間26分10秒
摩周,43.487373,144.463981,eco,256.276,14.44131,14時間26分29秒
南弟子屈,43.428656,144.514729,unknown,259.350,14.46232,14時間27分44秒
磯分内,43.379389,144.554322,eco,261.844,14.47936,14時間28分46秒
標茶,43.298472,144.608434,eco,265.346,14.50327,14時間30分12秒
五十石,43.238771,144.545558,unknown,259.832,14.46561,14時間27分56秒
茅沼,43.202097,144.503788,cool,256.262,14.44121,14時間26分28秒
塘路,43.151739,144.496817,eco,255.538,14.43626,14時間26分11秒
細岡,43.105055,144.469683,eco,253.298,14.42094,14時間25分15秒
釧路湿原,43.100647,144.447799,eco,251.523,14.40879,14時間24分32秒
遠矢,43.047878,144.458367,eco,252.475,14.41531,14時間24分55秒
中小国,41.051702,140.596798,cool,232.745,14.28006,14時間16分48秒
津軽二股,41.145937,140.514231,eco,224.650,14.22444,14時間13分28秒
竜飛海底,41.257228,140.347946,unknown,217.712,14.17672,14時間10分36秒
知内,41.601092,140.33494,unknown,183.299,13.93942,13時間56分22秒
木古内,41.677642,140.434004,eco,172.026,13.86152,13時間51分41秒
江差,41.856727,140.127933,unknown,167.987,13.83359,13時間50分1秒
上ノ国,41.805567,140.124106,unknown,172.790,13.86680,13時間52分0秒
中須田,41.787214,140.149321,unknown,173.275,13.87015,13時間52分13秒
桂岡,41.773096,140.166071,unknown,173.802,13.87380,13時間52分26秒
宮越,41.762404,140.184998,unknown,173.933,13.87470,13時間52分29秒
湯ノ岱,41.750312,140.243698,unknown,172.476,13.86463,13時間51分53秒
神明(北海道),41.734481,140.265709,unknown,173.043,13.86855,13時間52分7秒
吉堀,41.684059,140.379226,unknown,173.407,13.87107,13時間52分16秒
渡島鶴岡,41.671014,140.41137,unknown,173.510,13.87178,13時間52分18秒
札苅,41.699271,140.468097,eco,168.639,13.83810,13時間50分17秒
泉沢,41.700867,140.506797,eco,167.136,13.82771,13時間49分40秒
釜谷,41.712153,140.53718,eco,164.966,13.81270,13時間48分46秒
渡島当別,41.737309,140.579109,eco,161.021,13.78541,13時間47分7秒
茂辺地,41.766604,140.600561,eco,157.329,13.75987,13時間45分36秒
上磯,41.81956,140.640599,eco,150.616,13.71342,13時間42分48秒
清川口,41.824615,140.652906,eco,149.708,13.70714,13時間42分26秒
久根別,41.826727,140.666468,eco,149.068,13.70271,13時間42分10秒
東久根別,41.826005,140.679731,eco,148.736,13.70041,13時間42分1秒
七重浜,41.817643,140.707957,eco,148.765,13.70061,13時間42分2秒
八戸,40.5092,141.431499,eco,284.672,14.63490,14時間38分6秒
新庄,38.76256,140.306064,eco,486.779,15.96263,15時間57分45秒
泉田,38.811758,140.310039,eco,481.333,15.92837,15時間55分42秒
羽前豊里,38.836748,140.242247,eco,479.669,15.91788,15時間55分4秒
真室川,38.858243,140.254814,heat,477.117,15.90178,15時間54分6秒
釜淵,38.93281,140.263864,heat,468.826,15.84932,15時間50分58秒
大滝,38.971485,140.320199,cool,463.700,15.81677,15時間49分0秒
及位,38.992983,140.361164,cool,460.718,15.79779,15時間47分52秒
院内,39.049706,140.4138,heat,453.725,15.75318,15時間45分11秒
横堀,39.064533,140.45131,heat,451.565,15.73937,15時間44分22秒
三関,39.110196,140.483796,heat,446.105,15.70440,15時間42分16秒
上湯沢,39.134221,140.485262,heat,443.447,15.68734,15時間41分14秒
湯沢,39.163443,140.487011,heat,440.215,15.66657,15時間40分0秒
下湯沢,39.197196,140.50249,heat,436.297,15.64134,15時間38分29秒
十文字,39.221186,140.526287,heat,433.342,15.62229,15時間37分20秒
醍醐(秋田),39.248716,140.53853,heat,430.155,15.60171,15時間36分6秒
柳田(秋田),39.276385,140.553856,heat,426.913,15.58074,15時間34分51秒
横手,39.310146,140.5604,heat,423.117,15.55616,15時間33分22秒
後三年,39.364891,140.538397,heat,417.396,15.51902,15時間31分8秒
飯詰,39.406013,140.515378,heat,413.203,15.49175,15時間29分30秒
大曲(秋田),39.465712,140.479628,heat,407.179,15.45247,15時間27分9秒
神宮寺,39.494841,140.426518,heat,404.812,15.43701,15時間26分13秒
刈和野,39.547646,140.372402,heat,399.942,15.40516,15時間24分19秒
峰吉川,39.566586,140.32314,heat,398.743,15.39731,15時間23分50秒
羽後境,39.618679,140.320722,heat,393.125,15.36046,15時間21分38秒
大張野,39.663347,140.274071,heat,389.153,15.33436,15時間20分4秒
和田,39.65087,140.218754,heat,391.592,15.35040,15時間21分1秒
四ツ小屋,39.661341,140.144946,heat,391.995,15.35304,15時間21分11秒
秋田,39.716748,140.129931,heat,386.360,15.31599,15時間18分58秒
泉外旭川,39.738358,140.112283,heat,384.431,15.30328,15時間18分12秒
土崎,39.758453,140.073601,heat,383.158,15.29490,15時間17分42秒
上飯島,39.779336,140.06847,eco,381.043,15.28095,15時間16分51秒
追分(秋田),39.809925,140.05781,cool,378.025,15.26103,15時間15分40秒
大久保(秋田),39.87089,140.063079,eco,371.391,15.21716,15時間13分2秒
羽後飯塚,39.898981,140.0733,eco,368.148,15.19568,15時間11分44秒
井川さくら,39.911925,140.076022,eco,366.702,15.18609,15時間11分10秒
八郎潟,39.947366,140.078382,eco,362.866,15.16063,15時間9分38秒
鯉川,39.996361,140.077474,eco,357.669,15.12609,15時間7分34秒
鹿渡,40.044619,140.082621,eco,352.408,15.09106,15時間5分28秒
森岳,40.103164,140.070886,eco,346.486,15.05155,15時間3分6秒
北金岡,40.141895,140.063565,eco,342.570,15.02538,15時間1分31秒
東能代,40.191579,140.065746,heat,337.256,14.98981,14時間59分23秒
鶴形,40.203879,140.118507,cool,334.589,14.97194,14時間58分19秒
富根,40.217956,140.172643,cool,331.741,14.95284,14時間57分10秒
二ツ井,40.212506,140.235729,cool,330.816,14.94663,14時間56分48秒
前山,40.214785,140.312378,cool,328.845,14.93340,14時間56分0秒
鷹ノ巣(鷹巣),40.232059,140.369816,cool,325.764,14.91270,14時間54分46秒
糠沢,40.251094,140.397827,cool,323.134,14.89502,14時間53分42秒
早口,40.271315,140.447572,cool,319.958,14.87364,14時間52分25秒
下川沿,40.276408,140.496625,cool,318.476,14.86366,14時間51分49秒
大館,40.288122,140.555946,cool,316.140,14.84792,14時間50分53秒
白沢(秋田),40.338103,140.591657,cool,310.086,14.80708,14時間48分25秒
陣場,40.398864,140.607523,cool,303.197,14.76052,14時間45分38秒
津軽湯の沢,40.441879,140.632055,heat,298.098,14.72600,14時間43分34秒
碇ヶ関,40.478988,140.622443,heat,294.215,14.69968,14時間41分59秒
長峰,40.516072,140.603069,heat,290.516,14.67459,14時間40分29秒
大鰐温泉,40.52154,140.566914,heat,290.576,14.67500,14時間40分30秒
大鰐,40.52182,140.566822,heat,290.548,14.67481,14時間40分29秒
石川(JR),40.556021,140.530951,heat,287.526,14.65429,14時間39分15秒
弘前,40.599723,140.485016,eco,283.739,14.62856,14時間37分43秒
撫牛子,40.621298,140.497616,heat,281.151,14.61096,14時間36分39秒
川部,40.646862,140.521376,eco,277.904,14.58887,14時間35分20秒
北常盤,40.67053,140.54359,eco,274.899,14.56841,14時間34分6秒
浪岡,40.71021,140.580664,eco,269.875,14.53417,14時間32分3秒
大釈迦,40.756736,140.587776,eco,264.705,14.49889,14時間29分56秒
鶴ヶ坂,40.791228,140.634878,cool,260.063,14.46719,14時間28分2秒
津軽新城,40.828022,140.672025,cool,255.385,14.43521,14時間26分7秒
新青森,40.82749,140.693449,cool,255.059,14.43298,14時間25分59秒
青森,40.828668,140.734738,cool,254.225,14.42728,14時間25分38秒
野辺地,40.855142,141.119603,cool,246.867,14.37691,14時間22分37秒
北野辺地,40.871077,141.134115,cool,245.010,14.36419,14時間21分51秒
有戸,40.913949,141.189264,cool,239.959,14.32956,14時間19分46秒
吹越,41.022038,141.246552,cool,227.731,14.24562,14時間14分44秒
陸奥横浜,41.086544,141.249757,cool,220.553,14.19626,14時間11分47秒
有畑,41.131818,141.276421,eco,215.449,14.16114,14時間9分40秒
近川,41.191687,141.279021,eco,208.788,14.11527,14時間6分55秒
金谷沢,41.228854,141.248432,eco,204.746,14.08742,14時間5分15秒
赤川,41.267829,141.209339,heat,200.577,14.05867,14時間3分31秒
下北,41.28288,141.18989,heat,199.006,14.04784,14時間2分52秒
大湊,41.280344,141.161772,heat,199.455,14.05094,14時間3分3秒
能代,40.206577,140.033084,heat,336.543,14.98504,14時間59分6秒
向能代,40.225669,140.039111,heat,334.368,14.97046,14時間58分14秒
北能代,40.254138,140.033835,heat,331.513,14.95131,14時間57分5秒
鳥形,40.271433,140.036931,heat,329.609,14.93853,14時間56分19秒
沢目,40.295929,140.037824,heat,327.008,14.92106,14時間55分16秒
東八森,40.332086,140.032462,cool,323.361,14.89654,14時間53分48秒
八森,40.37135,140.017882,cool,319.661,14.87164,14時間52分18秒
滝ノ間,40.379967,140.00221,cool,319.213,14.86862,14時間52分7秒
あきた白神,40.386583,139.987793,eco,318.944,14.86681,14時間52分1秒
岩館,40.406241,139.966258,eco,317.537,14.85733,14時間51分26秒
大間越,40.492407,139.950062,cool,309.098,14.80040,14時間48分1秒
白神岳登山口,40.513551,139.950318,cool,306.905,14.78559,14時間47分8秒
松神,40.534902,139.946556,cool,304.820,14.77149,14時間46分17秒
十二湖,40.551539,139.941986,cool,303.251,14.76088,14時間45分39秒
陸奥岩崎,40.583333,139.924183,cool,300.557,14.74265,14時間44分34秒
陸奥沢辺,40.586175,139.894991,cool,301.225,14.74717,14時間44分50秒
ウェスパ椿山,40.592913,139.871157,cool,301.334,14.74791,14時間44分52秒
艫作,40.608534,139.864856,cool,299.956,14.73858,14時間44分19秒
横磯,40.629891,139.89091,cool,296.898,14.71787,14時間43分4秒
深浦,40.650239,139.929372,cool,293.534,14.69507,14時間41分42秒
広戸,40.67434,139.955586,cool,290.202,14.67246,14時間40分21秒
追良瀬,40.686114,139.970298,cool,288.513,14.66099,14時間39分40秒
驫木,40.707218,139.982954,cool,285.936,14.64349,14時間38分37秒
風合瀬,40.731826,139.99432,cool,283.043,14.62383,14時間37分26秒
大戸瀬,40.759325,140.033596,cool,278.944,14.59595,14時間35分45秒
千畳敷,40.767769,140.054832,cool,277.393,14.58539,14時間35分7秒
北金ヶ沢,40.745995,140.095052,cool,278.376,14.59208,14時間35分31秒
陸奥柳田,40.740616,140.123243,heat,278.072,14.59001,14時間35分24秒
陸奥赤石,40.76156,140.162057,heat,274.734,14.56728,14時間34分2秒
鰺ヶ沢,40.775255,140.220589,heat,271.605,14.54596,14時間32分45秒
鳴沢,40.782189,140.267617,heat,269.562,14.53203,14時間31分55秒
越水,40.787258,140.298628,heat,268.186,14.52265,14時間31分22秒
陸奥森田,40.781738,140.339033,heat,267.704,14.51936,14時間31分10秒
中田(青森),40.787424,140.364505,heat,266.450,14.51080,14時間30分39秒
木造,40.802482,140.387775,eco,264.267,14.49590,14時間29分45秒
五所川原,40.809124,140.44776,eco,262.106,14.48115,14時間28分52秒
津軽五所川原,40.809684,140.448489,eco,262.029,14.48062,14時間28分50秒
陸奥鶴田,40.757544,140.435276,eco,267.907,14.52075,14時間31分15秒
鶴泊,40.736026,140.437616,eco,270.152,14.53606,14時間32分10秒
板柳,40.69726,140.461785,eco,273.755,14.56061,14時間33分38秒
林崎,40.675355,140.480401,eco,275.699,14.57386,14時間34分26秒
藤崎(青森),40.654047,140.499531,eco,277.583,14.58668,14時間35分12秒
油川,40.857035,140.690476,cool,251.901,14.41138,14時間24分41秒
津軽宮田,40.887184,140.674579,cool,248.918,14.39096,14時間23分27秒
奥内,40.903044,140.672382,cool,247.239,14.37946,14時間22分46秒
左堰,40.917214,140.665929,cool,245.826,14.36978,14時間22分11秒
後潟,40.931519,140.662734,heat,244.338,14.35958,14時間21分34秒
中沢,40.949044,140.656244,heat,242.568,14.34745,14時間20分51秒
蓬田,40.969042,140.654533,heat,240.439,14.33285,14時間19分58秒
郷沢,40.987682,140.652399,heat,238.468,14.31933,14時間19分10秒
瀬辺地,41.007869,140.648179,heat,236.373,14.30496,14時間18分18秒
蟹田,41.038274,140.642565,eco,233.210,14.28325,14時間17分0秒
大平,41.065866,140.559375,eco,232.076,14.27546,14時間16分32秒
大川平,41.163204,140.507592,eco,222.991,14.21303,14時間12分47秒
今別,41.179741,140.490448,eco,221.690,14.20409,14時間12分15秒
津軽浜名,41.180521,140.47185,eco,222.103,14.20693,14時間12分25秒
三厩,41.185404,140.444482,eco,222.338,14.20854,14時間12分31秒
長苗代,40.52146,141.465907,eco,283.391,14.62620,14時間37分34秒
本八戸,40.516286,141.488762,eco,284.036,14.63058,14時間37分50秒
小中野,40.518767,141.510032,eco,283.837,14.62923,14時間37分45秒
陸奥湊,40.52335,141.527652,eco,283.400,14.62626,14時間37分35秒
白銀,40.522031,141.541648,eco,283.608,14.62767,14時間37分40秒
鮫,40.530244,141.554891,heat,282.760,14.62191,14時間37分19秒
陸奥白浜,40.516636,141.592299,heat,284.472,14.63354,14時間38分1秒
種差海岸,40.506951,141.607367,heat,285.637,14.64146,14時間38分29秒
大久喜,40.495135,141.622958,cool,287.046,14.65103,14時間39分4秒
金浜,40.475994,141.637366,cool,289.263,14.66609,14時間39分58秒
大蛇,40.467251,141.650773,cool,290.326,14.67330,14時間40分24秒
階上,40.456834,141.664958,cool,291.583,14.68183,14時間40分55秒
角の浜,40.444478,141.681773,cool,293.079,14.69198,14時間41分31秒
平内,40.42552,141.699272,cool,295.316,14.70715,14時間42分26秒
種市,40.410384,141.715232,cool,297.123,14.71939,14時間43分10秒
玉川(岩手),40.380424,141.735117,cool,300.609,14.74300,14時間44分35秒
宿戸,40.366129,141.746683,cool,302.293,14.75440,14時間45分16秒
陸中八木,40.345485,141.766517,cool,304.757,14.77107,14時間46分16秒
有家,40.324007,141.773031,eco,307.192,14.78753,14時間47分15秒
陸中中野,40.305165,141.787768,eco,309.415,14.80254,14時間48分9秒
侍浜,40.261375,141.760575,eco,314.000,14.83349,14時間50分1秒
陸中夏井,40.207747,141.791906,heat,320.218,14.87539,14時間52分31秒
久慈,40.190391,141.770891,heat,321.941,14.88699,14時間53分13秒
茂市,39.620619,141.799288,cool,385.221,15.30849,15時間18分31秒
岩手刈屋,39.642688,141.759296,unknown,382.467,15.29034,15時間17分25秒
中里(岩手),39.661836,141.736067,unknown,380.177,15.27524,15時間16分31秒
